,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
42320,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4234923,2019-09-08 11:18:21:547,0.3232,1.0796,9.2407,-0.0066,-0.0168,9.8066,-0.029,0.0298,0.008,-16.62,-27.87,29.88,25.04,-80.53,-128.97
42321,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4235021,2019-09-08 11:18:21:645,-0.6683,1.1777,9.9468,-0.0006,-0.0003,9.8066,-0.0534,-0.0593,0.0377,-17.44,-27.75,29.38,25.01,-80.44,-128.28
42322,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4235121,2019-09-08 11:18:21:745,0.7618,0.5731,9.434,-0.0005,0.0184,9.8066,-0.0405,-0.0078,0.0361,-17.25,-27.87,29.38,26.0,-80.5,-127.4
42323,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4235221,2019-09-08 11:18:21:845,2.6411,2.5765,9.5401,-0.0248,-0.0415,9.8064,0.0297,0.2568,-0.1306,-17.56,-28.25,30.13,26.23,-80.36,-126.53
42324,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4235321,2019-09-08 11:18:21:945,-1.929,1.3847,10.4184,-0.0266,0.0248,9.8066,0.1507,0.0971,-0.0586,-18.06,-29.31,29.5,25.19,-80.4,-127.54
42325,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4235422,2019-09-08 11:18:22:046,0.7016,1.1967,9.093,-0.0107,0.024,9.8066,0.1,-0.0519,0.0379,-17.44,-28.25,29.88,26.66,-80.39,-127.62
42326,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4235522,2019-09-08 11:18:22:146,-0.1312,0.7592,9.8061,0.001,-0.0423,9.8065,-0.1105,0.0983,-0.0995,-18.06,-28.87,30.31,24.51,-80.29,-128.16
42327,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4235622,2019-09-08 11:18:22:246,1.973,4.8117,7.8006,0.0038,-0.0172,9.8065,-0.302,0.1573,-0.1386,-17.75,-28.81,30.38,24.85,-80.24,-127.9
42328,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4235721,2019-09-08 11:18:22:345,-2.3396,1.9821,9.7255,-0.0185,0.0416,9.8064,0.0251,0.1002,-0.1516,-17.56,-29.12,30.69,27.66,-80.34,-126.15
42329,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 26,4235821,2019-09-08 11:18:22:445,-0.4383,1.5552,10.5579,-0.0008,-0.0066,9.8066,0.0154,-0.0129,0.0449,-17.12,-29.19,30.19,30.51,-80.72,-124.24
42330,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4235921,2019-09-08 11:18:22:545,-0.367,1.9366,9.8816,-0.0053,0.026,9.8065,0.0302,-0.0277,-0.0015,-17.19,-27.5,30.75,32.45,-80.83,-122.9
42331,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4236022,2019-09-08 11:18:22:646,-2.1851,-0.2238,9.9413,-0.0252,-0.0326,9.8065,0.0746,0.1386,-0.1636,-17.31,-28.5,30.81,32.25,-80.54,-123.36
42332,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4236122,2019-09-08 11:18:22:746,-0.4449,2.4133,9.5489,0.0098,-0.0067,9.8066,-0.0229,0.0527,0.123,-17.25,-28.12,30.31,30.94,-80.72,-123.72
42333,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4236222,2019-09-08 11:18:22:846,-1.4321,-0.0014,9.7154,0.0029,0.0063,9.8066,-0.0816,-0.0301,0.0993,-16.94,-27.87,30.44,30.64,-80.73,-123.99
42334,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4236321,2019-09-08 11:18:22:945,-0.5414,1.9894,9.7612,-0.0125,0.0572,9.8064,0.1457,0.0827,-0.0609,-16.5,-28.75,29.5,31.72,-81.01,-124.55
42335,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4236421,2019-09-08 11:18:23:045,-0.2116,1.0748,10.8421,-0.0401,0.052,9.8064,0.2144,-0.0026,-0.0003,-16.5,-28.0,29.31,33.42,-81.3,-122.05
42336,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4236522,2019-09-08 11:18:23:146,0.375,1.4035,10.0398,0.0281,-0.0465,9.8064,-0.0994,-0.0033,0.0053,-16.75,-28.44,30.0,30.03,-81.24,-124.28
42337,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4236621,2019-09-08 11:18:23:245,-0.3721,0.2319,9.926,0.0212,-0.0305,9.8065,-0.0486,-0.0135,-0.0114,-16.5,-28.62,29.44,30.94,-81.28,-124.39
42338,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4236721,2019-09-08 11:18:23:345,0.0586,2.1132,8.9413,0.0035,0.0249,9.8066,0.0682,0.0069,-0.0736,-16.81,-28.06,30.13,28.19,-81.49,-125.79
42339,52.403797,-1.572316,176.82,13.68,3,165.33,25 / 27,4236822,2019-09-08 11:18:23:446,-0.2825,1.6713,10.0796,-0.01,0.0176,9.8065,0.0098,-0.009,-0.0644,-16.31,-27.94,30.19,29.44,-81.63,-126.13
42340,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4236922,2019-09-08 11:18:23:546,-0.3675,1.8362,10.428,0.0119,0.0252,9.8065,-0.0166,-0.0169,-0.046,-16.25,-29.19,29.63,29.99,-81.92,-125.63
42341,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4237022,2019-09-08 11:18:23:646,-0.1376,1.1337,9.9563,0.0104,-0.0107,9.8065,-0.0362,-0.0116,-0.0185,-15.87,-28.69,30.38,29.41,-81.99,-126.11
42342,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4237121,2019-09-08 11:18:23:745,-0.0039,1.4722,9.4792,0.0088,0.0229,9.8065,0.05,0.001,-0.0166,-16.19,-28.06,30.44,28.48,-82.03,-126.81
42343,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4237222,2019-09-08 11:18:23:846,0.0692,1.3967,9.7617,0.0068,0.0086,9.8066,0.0225,0.0077,0.0099,-15.5,-28.56,30.5,30.25,-82.24,-127.45
42344,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4237322,2019-09-08 11:18:23:946,-0.1302,1.2667,10.1259,0.006,0.0002,9.8066,-0.012,0.0018,-0.0175,-15.81,-28.5,29.75,27.21,-82.28,-127.83
42345,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4237421,2019-09-08 11:18:24:045,0.1692,1.0362,9.884,0.0051,0.0042,9.8066,-0.024,-0.0091,-0.0175,-15.69,-28.69,30.25,27.13,-82.41,-127.95
42346,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4237521,2019-09-08 11:18:24:145,-0.1585,1.4446,9.8409,-0.008,0.0092,9.8066,0.0021,0.0033,0.0057,-16.0,-28.19,29.81,27.79,-82.51,-127.22
42347,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4237621,2019-09-08 11:18:24:245,-0.2004,1.1868,9.9014,-0.011,0.0077,9.8066,-0.0054,-0.0051,0.0329,-16.37,-28.87,30.19,28.75,-82.54,-126.45
42348,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4237721,2019-09-08 11:18:24:345,-0.2368,1.366,10.0496,-0.0041,0.0076,9.8066,-0.0058,0.0079,0.0038,-15.87,-29.31,29.19,29.56,-82.54,-124.99
42349,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 26,4237822,2019-09-08 11:18:24:446,-0.3278,1.4393,10.1174,-0.0034,0.01,9.8066,0.0116,-0.0044,0.0002,-16.0,-28.81,29.06,30.34,-82.61,-124.25
42350,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4237922,2019-09-08 11:18:24:546,-0.1774,1.7552,10.072,0.0011,0.008,9.8065,0.0411,-0.0055,0.0137,-16.06,-28.12,29.94,31.59,-82.68,-123.7
42351,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4238022,2019-09-08 11:18:24:646,-0.1327,1.4238,9.5959,-0.0016,0.0074,9.8066,0.0071,-0.0049,0.0162,-16.75,-28.56,29.88,30.14,-82.74,-123.59
42352,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4238121,2019-09-08 11:18:24:745,-0.3593,1.475,10.0652,0.002,-0.0033,9.8065,-0.0082,-0.0126,0.0158,-16.31,-29.19,29.56,32.15,-82.73,-123.29
42353,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4238221,2019-09-08 11:18:24:845,-0.4939,1.6438,9.8644,-0.0032,-0.0017,9.8066,0.008,-0.007,0.029,-16.0,-28.44,29.56,32.33,-82.72,-123.01
42354,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4238322,2019-09-08 11:18:24:946,-0.6868,1.8421,9.8077,-0.0015,0.0087,9.8065,0.0094,-0.0062,-0.001,-16.19,-28.37,29.75,32.52,-82.71,-122.85
42355,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4238422,2019-09-08 11:18:25:046,-0.2659,1.6694,9.9647,-0.0054,0.0185,9.8066,0.0502,0.0091,-0.011,-15.87,-28.19,29.75,33.26,-82.83,-122.12
42356,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4238521,2019-09-08 11:18:25:145,-0.0971,1.4115,10.0782,0.0063,-0.0095,9.8066,-0.0615,-0.0043,0.0126,-16.44,-28.69,29.94,33.65,-82.89,-121.84
42357,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4238621,2019-09-08 11:18:25:245,-0.2812,2.2098,10.0396,-0.0001,-0.0057,9.8066,-0.0511,-0.0082,0.0103,-16.44,-28.87,29.88,33.8,-82.9,-121.71
42358,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4238722,2019-09-08 11:18:25:346,-0.8105,1.9471,10.1693,-0.0086,0.0062,9.8066,0.0543,-0.0059,0.013,-16.81,-28.69,29.81,33.06,-82.87,-120.88
42359,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4238822,2019-09-08 11:18:25:446,-0.3025,1.3571,9.9645,-0.0075,0.0039,9.8066,0.0596,0.0054,-0.0049,-16.75,-28.56,29.75,33.98,-82.84,-120.06
42360,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4238921,2019-09-08 11:18:25:545,-0.5769,1.623,9.8778,0.0035,-0.0063,9.8066,-0.0093,-0.0158,0.0235,-16.19,-28.37,29.81,35.4,-82.87,-120.14
42361,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4239022,2019-09-08 11:18:25:646,-0.3507,2.0979,10.1399,-0.0021,0.0087,9.8066,0.0636,-0.034,0.0016,-16.25,-28.06,29.81,36.02,-82.93,-119.54
42362,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4239121,2019-09-08 11:18:25:745,-0.2331,0.964,10.1606,-0.0002,0.0157,9.8066,0.0641,-0.0255,0.0104,-15.81,-28.19,30.38,36.28,-83.01,-119.26
42363,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4239221,2019-09-08 11:18:25:845,-0.1853,1.6368,9.9493,0.0038,-0.0098,9.8066,-0.0509,-0.0171,0.0152,-16.31,-28.19,30.19,36.66,-83.04,-118.9
42364,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4239322,2019-09-08 11:18:25:946,-0.614,1.6394,10.095,0.0021,-0.0036,9.8066,-0.0534,0.0098,-0.012,-16.56,-28.19,29.88,34.96,-83.02,-118.96
42365,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4239422,2019-09-08 11:18:26:046,-0.2353,1.573,10.1771,-0.0007,0.012,9.8066,0.0731,0.0014,0.0026,-16.37,-28.31,30.06,36.83,-83.07,-118.72
42366,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4239521,2019-09-08 11:18:26:145,-0.1041,0.9342,10.0408,-0.0026,0.0052,9.8066,0.0348,-0.0024,-0.0031,-16.31,-28.62,30.0,37.36,-83.14,-118.32
42367,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4239621,2019-09-08 11:18:26:245,0.0052,1.0333,9.971,0.0007,0.0034,9.8066,-0.008,-0.0056,0.0013,-16.87,-28.25,30.5,36.53,-83.21,-118.12
42368,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4239721,2019-09-08 11:18:26:345,-0.0452,0.9653,9.7915,-0.0005,0.0054,9.8066,-0.0021,-0.0042,0.0037,-16.62,-28.75,30.19,35.94,-83.21,-118.06
42369,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4239822,2019-09-08 11:18:26:446,-0.0567,0.6763,9.9386,0.0021,-0.0018,9.8065,-0.0005,-0.0079,0.0006,-16.69,-28.69,30.38,36.36,-83.25,-117.66
42370,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4239922,2019-09-08 11:18:26:546,0.032,0.759,9.9888,0.0016,-0.0011,9.8065,-0.012,-0.0058,-0.0014,-16.62,-28.69,30.25,36.24,-83.27,-117.76
42371,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4240022,2019-09-08 11:18:26:646,0.1564,0.707,9.9663,-0.0009,0.0078,9.8066,0.0142,-0.0053,-0.0019,-17.12,-28.25,29.63,36.56,-83.35,-117.3
42372,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4240122,2019-09-08 11:18:26:746,0.1633,0.4667,9.816,-0.0014,0.0063,9.8066,0.0231,-0.0225,-0.0012,-17.25,-28.81,30.0,36.92,-83.38,-117.07
42373,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4240222,2019-09-08 11:18:26:846,0.311,0.3777,10.0079,0.0019,-0.0032,9.8066,-0.0126,-0.0006,-0.0052,-16.87,-28.44,30.0,36.88,-83.4,-116.98
42374,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4240321,2019-09-08 11:18:26:945,0.1628,0.2006,9.7024,0.0009,-0.0009,9.8066,-0.012,-0.0102,0.0068,-16.69,-28.94,29.75,36.97,-83.41,-117.01
42375,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4240422,2019-09-08 11:18:27:046,0.2712,0.0559,9.876,-0.0007,0.0063,9.8066,0.0105,-0.0148,-0.0072,-16.87,-29.25,30.5,38.06,-83.43,-116.71
42376,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4240523,2019-09-08 11:18:27:147,0.4734,-0.3126,10.023,0.0011,0.0035,9.8066,0.0316,-0.0153,0.0078,-16.62,-29.31,30.13,37.74,-83.5,-116.25
42377,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4240622,2019-09-08 11:18:27:246,0.6429,-0.5756,9.6483,0.0006,-0.0008,9.8066,-0.0135,0.0004,-0.0136,-16.69,-28.69,29.88,37.89,-83.52,-116.1
42378,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4240721,2019-09-08 11:18:27:345,0.53,-0.181,9.7782,-0.0014,0.0048,9.8066,-0.0108,0.0038,-0.0079,-16.81,-28.75,30.13,37.89,-83.53,-116.1
42379,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 27,4240821,2019-09-08 11:18:27:445,0.3427,-0.51,9.6275,-0.0019,0.0044,9.8066,-0.0098,0.0141,-0.0086,-17.25,-28.5,30.13,38.55,-83.58,-115.33
42380,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4240921,2019-09-08 11:18:27:545,0.5072,-0.1879,10.1383,-0.0014,0.005,9.8066,0.0094,-0.0075,0.0051,-16.62,-28.5,30.69,39.61,-83.62,-115.05
42381,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4241022,2019-09-08 11:18:27:646,0.4838,-0.2338,9.9253,-0.0015,0.0034,9.8066,0.0004,-0.007,0.0014,-16.87,-28.44,29.94,39.16,-83.65,-114.73
42382,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4241122,2019-09-08 11:18:27:746,0.3836,-0.4421,9.634,-0.0001,0.0049,9.8066,0.01,-0.0147,0.0049,-17.06,-28.37,30.63,40.35,-83.69,-114.33
42383,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4241222,2019-09-08 11:18:27:846,0.4907,-0.2714,9.967,-0.0003,-0.0004,9.8066,-0.0069,-0.0033,-0.0094,-17.0,-28.62,30.0,40.03,-83.71,-114.0
42384,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4241322,2019-09-08 11:18:27:946,0.5561,-0.2966,9.9302,0.0003,0.0012,9.8066,-0.0087,-0.0056,0.0009,-16.37,-28.69,29.81,42.05,-83.74,-113.63
42385,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4241421,2019-09-08 11:18:28:045,0.4125,-0.3964,9.6376,-0.0036,0.0058,9.8066,0.0034,0.0145,-0.0041,-16.62,-29.06,29.81,41.02,-83.78,-113.05
42386,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4241521,2019-09-08 11:18:28:145,0.4686,-0.3235,10.0202,-0.0019,0.0055,9.8066,0.0132,-0.0024,0.0001,-17.19,-28.44,30.25,41.19,-83.8,-112.76
42387,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4241622,2019-09-08 11:18:28:246,0.5707,-0.2708,9.9341,-0.0011,0.0013,9.8066,0.0007,-0.0115,0.0028,-16.56,-28.62,29.69,41.59,-83.84,-112.48
42388,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4241722,2019-09-08 11:18:28:346,0.4899,-0.471,9.6247,-0.0013,0.0033,9.8066,0.0106,-0.0197,-0.0017,-16.56,-28.19,29.56,41.71,-83.85,-112.25
42389,52.402946,-1.57189,175.71,6.21,2,163.59,27 / 28,4241822,2019-09-08 11:18:28:446,0.4801,-0.4037,10.0065,-0.0002,0.0005,9.8066,-0.0043,-0.0032,-0.0005,-16.94,-28.5,30.25,41.88,-83.88,-112.06
42390,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4241922,2019-09-08 11:18:28:546,0.5563,-0.3577,9.8379,0.0006,0.0016,9.8066,-0.0105,0.0036,0.0037,-16.94,-29.25,30.25,42.16,-83.9,-111.91
42391,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242021,2019-09-08 11:18:28:645,0.4833,-0.4696,9.6905,-0.0027,0.0068,9.8066,0.0077,0.0026,0.001,-16.81,-29.19,30.38,42.49,-83.93,-111.59
42392,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242122,2019-09-08 11:18:28:746,0.5123,-0.4514,10.05,-0.0019,0.0063,9.8066,0.0305,-0.0094,0.0017,-16.94,-28.31,29.69,43.07,-83.97,-110.9
42393,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242222,2019-09-08 11:18:28:846,0.5946,-0.5833,9.7642,0.0006,0.0011,9.8066,0.0123,-0.014,0.0123,-16.94,-28.44,30.19,43.15,-83.98,-110.82
42394,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242321,2019-09-08 11:18:28:945,0.6444,-0.8402,9.6606,0.0024,0.0002,9.8065,0.0122,-0.0057,-0.0051,-16.31,-28.62,29.69,44.91,-84.0,-110.79
42395,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242421,2019-09-08 11:18:29:045,0.6259,-0.5552,10.0397,0.0002,0.0024,9.8066,0.0066,-0.0076,-0.0051,-16.69,-28.12,30.63,43.59,-84.04,-111.09
42396,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242522,2019-09-08 11:18:29:146,0.677,-0.629,9.7902,0.0016,0.0001,9.8066,-0.001,-0.0138,-0.0216,-16.69,-28.5,30.0,42.73,-84.05,-111.17
42397,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242622,2019-09-08 11:18:29:246,0.7477,-0.9178,9.664,-0.0016,0.0062,9.8066,0.0346,-0.0088,-0.005,-16.94,-28.12,29.75,42.39,-84.04,-111.49
42398,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242721,2019-09-08 11:18:29:345,1.3994,-2.3233,9.8255,0.0016,0.0006,9.8066,0.033,-0.0005,0.0033,-16.5,-28.69,29.94,43.96,-84.06,-111.65
42399,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242821,2019-09-08 11:18:29:445,1.4438,-2.4185,9.7978,0.0088,-0.0079,9.8066,0.0459,-0.0004,-0.0108,-17.12,-28.37,30.63,41.72,-84.01,-112.86
42400,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4242922,2019-09-08 11:18:29:546,1.5304,-2.5591,9.7172,0.0088,-0.0061,9.8066,0.0523,-0.0099,0.0038,-16.94,-28.06,30.25,38.53,-84.0,-115.12
42401,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4243022,2019-09-08 11:18:29:646,1.8899,-3.5217,9.5298,0.0063,-0.0121,9.8066,-0.0134,-0.0002,0.0146,-16.5,-28.12,31.13,39.39,-83.97,-116.54
42402,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4243121,2019-09-08 11:18:29:745,1.9958,-3.8524,9.3065,0.0021,-0.0061,9.8066,-0.0106,0.008,0.0134,-15.87,-27.31,31.19,38.62,-83.95,-117.16
42403,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4243221,2019-09-08 11:18:29:845,1.5224,-2.614,9.3932,-0.0035,0.007,9.8066,0.0167,0.008,0.017,-16.31,-27.56,31.31,39.01,-83.95,-116.91
42404,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4243322,2019-09-08 11:18:29:946,1.817,-2.7608,9.6426,-0.0041,0.0098,9.8066,0.0406,0.0066,0.023,-16.75,-27.5,30.69,37.65,-83.98,-116.58
42405,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4243425,2019-09-08 11:18:30:049,1.7562,-2.7625,9.9643,0.0037,-0.0182,9.8065,-0.0228,0.005,0.0177,-16.37,-27.06,30.69,39.21,-83.96,-116.6
42406,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4243522,2019-09-08 11:18:30:146,1.3374,-2.8658,9.5235,0.0054,-0.0156,9.8066,-0.0335,0.0083,0.0009,-16.31,-27.37,30.94,38.42,-83.86,-117.39
42407,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4243622,2019-09-08 11:18:30:246,1.5802,-3.0358,9.4947,-0.0043,0.0125,9.8066,0.0442,-0.0067,0.0169,-16.44,-27.06,30.69,38.49,-83.88,-117.32
42408,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4243722,2019-09-08 11:18:30:346,2.1468,-2.4622,9.6847,-0.0066,0.0154,9.8066,0.0405,0.0552,-0.0196,-16.56,-28.0,30.31,37.04,-83.94,-116.54
42409,52.402946,-1.57189,175.71,6.21,2,163.59,25 / 27,4243821,2019-09-08 11:18:30:445,1.1986,-2.8103,9.8645,-0.002,-0.0172,9.8066,-0.078,0.0175,-0.007,-15.69,-27.87,30.81,39.89,-84.03,-116.03
42410,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4243921,2019-09-08 11:18:30:545,1.3654,-1.8209,9.7663,0.0093,-0.0203,9.8066,-0.0846,-0.0248,0.0151,-16.19,-27.94,31.25,40.91,-84.02,-115.09
42411,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4244021,2019-09-08 11:18:30:645,0.4939,-0.7144,9.8292,-0.0113,0.0192,9.8065,0.0466,-0.0314,0.0264,-16.19,-27.5,30.38,39.8,-83.94,-115.37
42412,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4244121,2019-09-08 11:18:30:745,0.629,-0.7379,9.8798,-0.0188,0.0197,9.8066,0.014,0.0051,0.0057,-15.75,-27.87,30.88,43.35,-83.95,-112.85
42413,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4244222,2019-09-08 11:18:30:846,-0.2202,-0.4023,9.9909,0.0015,-0.0003,9.8066,-0.0993,-0.0064,-0.0351,-16.25,-27.44,31.19,44.64,-83.96,-111.51
42414,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4244322,2019-09-08 11:18:30:946,-0.1888,0.1389,9.8387,0.0161,0.0028,9.8066,-0.1348,-0.0226,-0.0479,-16.19,-29.19,30.63,45.27,-84.17,-111.02
42415,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4244422,2019-09-08 11:18:31:046,0.4279,0.1093,10.0792,0.0063,0.0121,9.8066,0.0366,-0.0284,-0.0221,-16.06,-28.62,30.25,45.45,-84.38,-110.03
42416,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4244521,2019-09-08 11:18:31:145,0.8598,-0.4419,10.4033,0.0032,0.0043,9.8066,0.0287,-0.033,0.0124,-15.56,-28.37,30.5,46.83,-84.55,-109.19
42417,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4244622,2019-09-08 11:18:31:246,0.0616,0.6003,9.7422,-0.0127,0.0097,9.8066,-0.0358,-0.0318,0.0307,-16.06,-28.31,30.31,46.76,-84.54,-108.57
42418,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4244722,2019-09-08 11:18:31:346,-0.2065,0.6398,9.9005,-0.0162,0.0127,9.8066,-0.0117,-0.0286,0.029,-16.0,-28.62,30.44,48.58,-84.44,-107.05
42419,52.402946,-1.57189,175.71,6.21,2,163.59,24 / 25,4244822,2019-09-08 11:18:31:446,-0.1392,0.1881,10.1593,0.0028,-0.0154,9.8065,0.016,-0.0296,0.0022,-16.25,-28.62,30.13,47.63,-84.31,-108.03
42420,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4244923,2019-09-08 11:18:31:547,0.2444,0.6986,10.0144,0.0077,-0.0255,9.8066,-0.087,-0.0067,-0.0519,-16.5,-28.69,30.31,47.42,-84.26,-108.26
42421,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4245022,2019-09-08 11:18:31:646,-0.3507,0.5347,9.8256,0.0023,0.011,9.8066,0.0654,-0.0094,-0.0493,-16.12,-28.87,29.81,47.23,-84.3,-108.42
42422,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4245122,2019-09-08 11:18:31:746,-0.1662,0.3241,10.0664,0.0147,-0.0003,9.8066,0.0749,-0.0222,-0.0165,-15.56,-28.62,30.63,47.14,-84.37,-109.14
42423,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4245221,2019-09-08 11:18:31:845,0.307,0.6688,9.7139,0.0093,-0.0047,9.8066,0.0214,-0.0342,0.0145,-15.12,-28.06,30.13,44.23,-84.51,-112.54
42424,52.402946,-1.57189,175.71,6.21,2,163.59,26 / 28,4245322,2019-09-08 11:18:31:946,0.1896,0.6985,9.9826,0.0022,-0.0095,9.8066,-0.0288,-0.0245,0.0023,-15.69,-27.69,29.94,41.2,-84.46,-113.87
